Date,Count,Duration,Distance,WeekOfYear,DayOfWeek,HourNum,Covid,Temperature,Precipitation,Humidity,Visibility,WindSpeed
2019-06-12 23:00:00,56,14.821428571428571,1782.7142857142858,24,2,23,0,19.444444444444443,0.0,61.0,10.0,20.916999999999998
2019-06-13 00:00:00,10,16.1,1522.2,24,3,0,0,18.88888888888889,0.0,61.0,10.0,12.872
2019-06-13 01:00:00,6,14.0,3727.5,24,3,1,0,18.88888888888889,0.0,60.0,9.97,17.698999999999995
2019-06-13 02:00:00,5,13.4,3330.8,24,3,2,0,17.22222222222222,0.0,68.0,10.0,22.526
2019-06-13 03:00:00,20,8.75,1464.2,24,3,3,0,16.666666666666668,0.0,73.0,10.0,17.698999999999995
2019-06-13 04:00:00,23,7.304347826086956,1606.9565217391305,24,3,4,0,16.666666666666668,0.0,74.33333333333333,9.98,16.09
2019-06-13 05:00:00,29,8.379310344827585,1380.3103448275863,24,3,5,0,16.666666666666668,0.0,74.0,10.0,23.3305
2019-06-13 06:00:00,29,8.344827586206897,1092.896551724138,24,3,6,0,16.666666666666668,0.0,73.0,10.0,25.744
2019-06-13 07:00:00,48,8.875,1216.2083333333333,24,3,7,0,16.666666666666668,0.0,73.0,9.98,24.67133333333333
2019-06-13 08:00:00,60,8.083333333333334,945.35,24,3,8,0,17.22222222222222,0.0,68.0,10.0,27.353
2019-06-13 09:00:00,60,10.8,1407.75,24,3,9,0,18.88888888888889,0.0,59.0,10.0,32.18
2019-06-13 10:00:00,63,13.587301587301587,1868.968253968254,24,3,10,0,19.259259259259263,0.0,56.0,9.98,32.18
2019-06-13 11:00:00,73,16.136986301369863,1857.6849315068494,24,3,11,0,21.66666666666667,0.0,39.0,10.0,37.007
2019-06-13 12:00:00,81,12.839506172839506,1619.1234567901236,24,3,12,0,21.11111111111111,0.0,37.0,10.0,33.789
2019-06-13 13:00:00,101,10.702970297029703,1689.1782178217823,24,3,13,0,21.666666666666664,0.0,35.0,9.97,37.00700000000001
2019-06-13 14:00:00,110,13.263636363636364,1403.8181818181818,24,3,14,0,21.66666666666667,0.0,35.0,10.0,32.18
2019-06-13 15:00:00,98,14.785714285714286,1762.469387755102,24,3,15,0,22.222222222222218,0.0,34.0,10.0,35.398
2019-06-13 16:00:00,149,17.79194630872483,2239.48322147651,24,3,16,0,21.666666666666664,0.0,34.0,9.97,31.3755
2019-06-13 17:00:00,144,19.541666666666668,2786.027777777778,24,3,17,0,21.11111111111111,0.0,34.0,10.0,25.744
2019-06-13 18:00:00,97,11.896907216494846,1453.0103092783504,24,3,18,0,20.555555555555557,0.0,35.0,10.0,24.135
2019-06-13 19:00:00,84,14.142857142857142,1576.4285714285713,24,3,19,0,19.722222222222218,0.0,37.0,9.97,19.308
2019-06-13 20:00:00,121,16.305785123966942,1811.2892561983472,24,3,20,0,16.666666666666668,0.0,48.0,10.0,11.263
2019-06-13 21:00:00,96,14.125,1195.2916666666667,24,3,21,0,16.11111111111111,0.0,52.0,10.0,9.654
2019-06-13 22:00:00,73,13.904109589041095,1453.7945205479452,24,3,22,0,15.833333333333332,0.0,52.0,9.97,8.849499999999997
2019-06-13 23:00:00,31,15.129032258064516,1218.4516129032259,24,3,23,0,15.555555555555555,0.0,53.0,10.0,4.827
2019-06-14 00:00:00,4,8.5,819.5,24,4,0,0,14.444444444444445,0.0,62.0,10.0,4.827
2019-06-14 01:00:00,5,5.4,714.4,24,4,1,0,13.888888888888891,0.0,63.5,9.97,2.4135
2019-06-14 02:00:00,7,7.857142857142857,2008.857142857143,24,4,2,0,12.222222222222221,0.0,75.0,10.0,8.045
2019-06-14 03:00:00,11,5.545454545454546,962.3636363636364,24,4,3,0,12.777777777777779,0.0,69.0,10.0,9.654
2019-06-14 04:00:00,24,9.791666666666666,1869.1666666666667,24,4,4,0,11.666666666666668,0.0,76.0,9.97,8.849499999999997
2019-06-14 05:00:00,30,9.233333333333333,1475.9,24,4,5,0,11.111111111111109,0.0,80.0,10.0,8.045
2019-06-14 06:00:00,36,10.972222222222221,1742.361111111111,24,4,6,0,13.333333333333336,0.0,75.0,10.0,0.0
2019-06-14 07:00:00,57,10.964912280701755,1693.7719298245613,24,4,7,0,15.0,0.0,68.5,9.97,0.0
2019-06-14 08:00:00,99,12.05050505050505,1569.2727272727273,24,4,8,0,20.0,0.0,47.0,10.0,11.263
2019-06-14 09:00:00,71,10.112676056338028,1215.6760563380283,24,4,9,0,22.222222222222218,0.0,35.0,10.0,11.263
2019-06-14 10:00:00,98,13.326530612244898,1624.5510204081634,24,4,10,0,22.5,0.0,34.5,9.97,10.4585
2019-06-14 11:00:00,128,12.5546875,1510.7265625,24,4,11,0,23.33333333333333,0.0,37.0,10.0,11.263
2019-06-14 12:00:00,159,16.38993710691824,1371.4213836477988,24,4,12,0,23.88888888888889,0.0,34.0,10.0,17.698999999999995
2019-06-14 13:00:00,159,13.515723270440251,1718.559748427673,24,4,13,0,24.444444444444446,0.0,33.0,9.97,16.8945
2019-06-14 14:00:00,184,17.668478260869566,1838.858695652174,24,4,14,0,26.11111111111111,0.0,34.0,10.0,17.698999999999995
2019-06-14 15:00:00,207,15.729468599033817,1656.3961352657004,24,4,15,0,25.555555555555557,0.0,32.0,10.0,14.481
2019-06-14 16:00:00,222,17.806306306306308,1496.2207207207207,24,4,16,0,25.555555555555557,0.0,33.5,9.97,19.308
2019-06-14 17:00:00,261,15.003831417624522,1287.8045977011495,24,4,17,0,24.444444444444446,0.0,35.0,10.0,16.09
2019-06-14 18:00:00,214,17.47196261682243,1463.5327102803737,24,4,18,0,23.88888888888889,0.0,40.0,10.0,17.698999999999995
2019-06-14 19:00:00,162,17.858024691358025,1686.4938271604938,24,4,19,0,23.61111111111111,0.0,41.5,9.97,15.2855
2019-06-14 20:00:00,179,18.731843575418996,1430.8435754189943,24,4,20,0,22.222222222222218,0.0,50.0,10.0,14.481
2019-06-14 21:00:00,112,17.0625,986.625,24,4,21,0,22.222222222222218,0.0,48.0,10.0,12.872
2019-06-14 22:00:00,155,18.606451612903225,1777.7935483870967,24,4,22,0,21.944444444444446,0.0,49.5,9.97,12.872
2019-06-14 23:00:00,88,17.59090909090909,1566.4545454545455,24,4,23,0,21.66666666666667,0.0,49.0,10.0,14.481
2019-06-15 00:00:00,15,22.866666666666667,1999.9333333333334,24,5,0,0,21.66666666666667,0.0,47.0,10.0,14.481
2019-06-15 01:00:00,8,14.375,2622.625,24,5,1,0,21.66666666666667,0.0,47.0,9.97,12.872
2019-06-15 02:00:00,7,12.0,928.7142857142857,24,5,2,0,21.66666666666667,0.0,47.0,10.0,12.872
2019-06-15 03:00:00,16,12.3125,1891.5625,24,5,3,0,22.222222222222218,0.0,48.0,10.0,16.09
2019-06-15 04:00:00,16,10.0,1541.25,24,5,4,0,21.944444444444446,0.0,48.5,9.97,15.2855
2019-06-15 05:00:00,37,9.513513513513514,1257.081081081081,24,5,5,0,21.11111111111111,0.0,53.0,10.0,14.481
2019-06-15 06:00:00,48,14.333333333333334,1707.0,24,5,6,0,21.11111111111111,0.0,55.0,10.0,22.526
2019-06-15 07:00:00,43,15.488372093023257,1796.7209302325582,24,5,7,0,21.944444444444446,0.0,53.0,9.97,21.7215
2019-06-15 08:00:00,68,16.470588235294116,1551.5735294117646,24,5,8,0,23.33333333333333,0.0,54.0,10.0,22.526
2019-06-15 09:00:00,94,18.382978723404257,1885.1808510638298,24,5,9,0,25.555555555555557,0.0,52.0,10.0,17.698999999999995
2019-06-15 10:00:00,147,17.217687074829932,1924.591836734694,24,5,10,0,26.66666666666667,0.0,49.5,9.97,22.526
2019-06-15 11:00:00,179,15.865921787709498,1652.5530726256984,24,5,11,0,27.777777777777782,0.0,51.0,10.0,28.962
2019-06-15 12:00:00,175,12.82857142857143,1178.4057142857143,24,5,12,0,28.33333333333333,0.0,53.0,10.0,25.744
2019-06-15 13:00:00,168,16.976190476190474,1774.5654761904761,24,5,13,0,28.33333333333333,0.0,54.0,9.97,26.5485
2019-06-15 14:00:00,211,18.270142180094787,1778.8578199052133,24,5,14,0,28.33333333333333,0.0,55.0,10.0,25.744
2019-06-15 15:00:00,222,16.52252252252252,1582.6846846846847,24,5,15,0,28.33333333333333,0.0,57.0,10.0,20.916999999999998
2019-06-15 16:00:00,188,17.98936170212766,1463.6117021276596,24,5,16,0,28.61111111111111,0.0,56.0,9.97,22.526
2019-06-15 17:00:00,210,16.823809523809523,1610.2,24,5,17,0,28.88888888888889,0.0,55.0,10.0,22.526
2019-06-15 18:00:00,210,19.995238095238093,1981.3428571428572,24,5,18,0,28.33333333333333,0.0,53.0,10.0,28.962
2019-06-15 19:00:00,167,16.94610778443114,1910.2994011976048,24,5,19,0,28.055555555555557,0.0,53.0,9.97,26.5485
2019-06-15 20:00:00,163,19.809815950920246,2067.0736196319017,24,5,20,0,27.222222222222218,0.0,54.0,10.0,20.916999999999998
2019-06-15 21:00:00,128,19.8984375,2432.75,24,5,21,0,27.222222222222218,0.0,54.0,10.0,17.698999999999995
2019-06-15 22:00:00,113,19.38053097345133,2178.4867256637167,24,5,22,0,26.944444444444446,0.0,56.0,9.97,21.7215
2019-06-15 23:00:00,84,14.916666666666666,1268.2261904761904,24,5,23,0,26.66666666666667,0.0,58.0,10.0,22.526
2019-06-16 00:00:00,15,15.0,2078.4,24,6,0,0,26.66666666666667,0.0,58.0,10.0,24.135
2019-06-16 01:00:00,14,23.642857142857142,2987.1428571428573,24,6,1,0,26.11111111111111,0.0,60.0,9.97,20.917
2019-06-16 02:00:00,3,5.666666666666667,1560.6666666666667,24,6,2,0,25.555555555555557,0.0,62.0,10.0,22.526
2019-06-16 03:00:00,0,0.0,0.0,24,6,3,0,25.555555555555557,0.0,62.0,10.0,20.916999999999998
2019-06-16 04:00:00,9,10.444444444444445,1637.4444444444443,24,6,4,0,25.18518518518519,16.933333333333334,64.0,9.98,25.207666666666668
2019-06-16 05:00:00,13,17.076923076923077,1620.076923076923,24,6,5,0,22.12962962962963,33.86666666666667,77.83333333333333,5.708333333333332,26.5485
2019-06-16 06:00:00,16,12.4375,1647.9375,24,6,6,0,21.25,9.525,81.25,8.5,15.2855
2019-06-16 07:00:00,17,7.764705882352941,633.5882352941177,24,6,7,0,20.833333333333336,4.7625,84.5,9.97,11.263
2019-06-16 08:00:00,50,17.9,1731.66,24,6,8,0,23.88888888888889,0.0,79.0,10.0,12.872
2019-06-16 09:00:00,54,15.37037037037037,1998.148148148148,24,6,9,0,26.11111111111111,0.0,72.0,10.0,14.481
2019-06-16 10:00:00,64,24.59375,2534.34375,24,6,10,0,27.5,0.0,68.5,9.97,13.6765
2019-06-16 11:00:00,97,21.783505154639176,2647.2474226804125,24,6,11,0,30.0,0.0,61.0,10.0,24.135
2019-06-16 12:00:00,74,19.783783783783782,2367.445945945946,24,6,12,0,31.11111111111111,0.0,57.0,10.0,14.481
2019-06-16 13:00:00,60,21.416666666666668,2045.6333333333334,24,6,13,0,31.38888888888889,0.0,56.0,9.97,16.09
2019-06-16 14:00:00,76,17.723684210526315,1530.2236842105262,24,6,14,0,31.11111111111111,0.0,54.0,10.0,20.916999999999998
2019-06-16 15:00:00,95,16.673684210526314,1969.8631578947368,24,6,15,0,25.740740740740733,0.0,66.0,10.0,28.425666666666668
2019-06-16 16:00:00,82,14.109756097560975,1165.3292682926829,24,6,16,0,22.88888888888889,5.08,76.0,9.588,16.09
2019-06-16 17:00:00,38,7.157894736842105,779.6842105263158,24,6,17,0,22.5,5.08,85.5,10.0,10.4585
2019-06-16 18:00:00,28,12.428571428571429,1470.7857142857142,24,6,18,0,22.777777777777782,0.0,84.0,10.0,12.872
2019-06-16 19:00:00,52,9.903846153846153,1046.4423076923076,24,6,19,0,21.574074074074076,68.57999999999998,87.66666666666669,5.906666666666666,12.872
2019-06-16 20:00:00,9,21.11111111111111,2075.5555555555557,24,6,20,0,21.759259259259267,144.78000000000003,87.5,3.25,21.989666666666665
2019-06-16 21:00:00,8,11.625,1017.375,24,6,21,0,21.944444444444446,39.37,83.33333333333333,6.583333333333332,5.6315
2019-06-16 22:00:00,4,8.75,775.5,24,6,22,0,21.66666666666667,2.54,86.0,9.98,9.653999999999998
2019-06-16 23:00:00,0,0.0,0.0,24,6,23,0,21.11111111111111,12.7,90.0,10.0,14.481
2019-06-17 00:00:00,0,0.0,0.0,25,0,0,0,20.555555555555557,27.94,93.0,10.0,12.872
2019-06-17 01:00:00,2,4.0,732.0,25,0,1,0,20.555555555555557,18.626666666666665,91.5,9.97,10.4585
2019-06-17 02:00:00,6,14.333333333333334,1094.1666666666667,25,0,2,0,20.555555555555557,9.313333333333333,90.0,10.0,9.654
2019-06-17 03:00:00,9,11.88888888888889,3277.0,25,0,3,0,20.555555555555557,0.0,90.0,10.0,14.481
2019-06-17 04:00:00,20,10.7,1423.5,25,0,4,0,20.833333333333336,0.0,88.5,9.97,12.0675
2019-06-17 05:00:00,25,10.48,1459.08,25,0,5,0,21.11111111111111,0.0,87.0,10.0,0.0
2019-06-17 06:00:00,24,4.541666666666667,868.7916666666666,25,0,6,0,21.66666666666667,0.0,84.0,10.0,4.827
2019-06-17 07:00:00,46,8.58695652173913,1235.695652173913,25,0,7,0,21.66666666666667,10.16,85.8,8.588,11.263
2019-06-17 08:00:00,48,10.666666666666666,1372.7916666666667,25,0,8,0,21.66666666666667,2.54,89.0,8.333333333333334,10.190333333333333
2019-06-17 09:00:00,49,13.979591836734693,1649.0408163265306,25,0,9,0,23.33333333333333,0.0,85.0,10.0,11.263
2019-06-17 10:00:00,63,11.46031746031746,1042.5396825396826,25,0,10,0,23.61111111111111,0.0,83.5,9.97,12.0675
2019-06-17 11:00:00,78,12.705128205128204,1521.8589743589744,25,0,11,0,25.555555555555557,0.0,79.0,10.0,4.827
2019-06-17 12:00:00,93,9.602150537634408,1121.1290322580646,25,0,12,0,27.037037037037038,0.0,71.0,10.0,11.799333333333333
2019-06-17 13:00:00,102,11.22549019607843,1415.7745098039215,25,0,13,0,27.222222222222218,0.0,70.5,9.97,11.263
2019-06-17 14:00:00,101,15.445544554455445,1397.1287128712872,25,0,14,0,28.33333333333333,0.0,70.0,10.0,16.09
2019-06-17 15:00:00,77,13.38961038961039,1517.4545454545455,25,0,15,0,29.444444444444446,0.0,61.0,10.0,16.09
2019-06-17 16:00:00,93,13.10752688172043,1370.0967741935483,25,0,16,0,29.166666666666664,0.0,61.0,9.97,15.2855
2019-06-17 17:00:00,71,11.267605633802816,1265.1830985915492,25,0,17,0,28.88888888888889,0.0,61.0,10.0,17.698999999999995
2019-06-17 18:00:00,75,10.2,1134.9733333333334,25,0,18,0,28.14814814814815,0.0,65.33333333333333,10.0,13.944666666666668
2019-06-17 19:00:00,69,13.681159420289855,1627.8260869565217,25,0,19,0,27.083333333333336,0.0,67.5,9.985,13.27425
2019-06-17 20:00:00,74,9.81081081081081,1018.4459459459459,25,0,20,0,22.63888888888889,85.72500000000002,87.5,3.875,13.6765
2019-06-17 21:00:00,38,12.842105263157896,1269.2368421052631,25,0,21,0,22.222222222222218,44.13250000000001,88.4,10.0,10.2976
2019-06-17 22:00:00,31,15.387096774193548,2033.3870967741937,25,0,22,0,22.777777777777768,2.54,86.66666666666669,9.98,12.872
2019-06-17 23:00:00,24,8.666666666666666,821.2916666666666,25,0,23,0,22.777777777777782,3.3866666666666667,87.0,10.0,12.872
2019-06-18 00:00:00,6,25.166666666666668,1617.6666666666667,25,1,0,0,22.777777777777782,4.233333333333333,85.5,10.0,12.872
2019-06-18 01:00:00,3,5.0,1024.3333333333333,25,1,1,0,22.5,5.08,85.5,9.97,11.263
2019-06-18 02:00:00,4,7.5,438.5,25,1,2,0,21.944444444444446,5.08,92.5,10.0,11.263
2019-06-18 03:00:00,13,7.846153846153846,1528.6153846153845,25,1,3,0,22.222222222222218,6.35,87.0,10.0,12.872
2019-06-18 04:00:00,20,6.2,1207.6,25,1,4,0,22.037037037037038,7.62,89.33333333333331,9.98,13.408333333333333
2019-06-18 05:00:00,24,6.583333333333333,890.0833333333334,25,1,5,0,22.222222222222218,2.54,87.0,10.0,11.263
2019-06-18 06:00:00,17,7.588235294117647,1458.6470588235295,25,1,6,0,22.222222222222218,1.27,87.0,10.0,9.654
2019-06-18 07:00:00,42,12.285714285714286,1192.8333333333333,25,1,7,0,22.407407407407412,0.0,86.33333333333331,9.98,7.508666666666667
2019-06-18 08:00:00,40,13.475,1558.675,25,1,8,0,22.36111111111111,6.7733333333333325,89.0,4.0,12.0675
2019-06-18 09:00:00,36,17.555555555555557,2134.25,25,1,9,0,22.777777777777768,0.0,88.33333333333331,10.0,14.481
2019-06-18 10:00:00,50,11.26,1425.42,25,1,10,0,24.444444444444446,0.0,79.33333333333333,9.98,16.62633333333333
2019-06-18 11:00:00,70,16.257142857142856,1711.9571428571428,25,1,11,0,26.11111111111111,0.0,73.0,10.0,16.8945
2019-06-18 12:00:00,74,13.243243243243244,1370.3108108108108,25,1,12,0,26.11111111111111,0.0,72.0,10.0,14.481
2019-06-18 13:00:00,46,9.391304347826088,1087.1304347826087,25,1,13,0,26.944444444444446,0.0,67.5,9.97,13.6765
2019-06-18 14:00:00,56,15.875,1946.107142857143,25,1,14,0,27.777777777777782,0.0,65.0,10.0,16.09
2019-06-18 15:00:00,53,13.81132075471698,1376.7924528301887,25,1,15,0,28.33333333333333,0.0,59.0,10.0,4.827
2019-06-18 16:00:00,84,14.464285714285714,1469.75,25,1,16,0,25.277777777777768,1.27,74.25,9.985,17.699
2019-06-18 17:00:00,73,13.315068493150685,1747.041095890411,25,1,17,0,23.61111111111111,2.54,83.5,8.5,12.872
2019-06-18 18:00:00,57,13.631578947368421,1095.3157894736842,25,1,18,0,25.0,5.08,77.0,10.0,0.0
2019-06-18 19:00:00,66,17.924242424242426,1796.6818181818182,25,1,19,0,24.722222222222218,0.0,79.5,9.97,2.4135
2019-06-18 20:00:00,78,18.487179487179485,1984.923076923077,25,1,20,0,23.88888888888889,0.0,84.0,10.0,0.0
2019-06-18 21:00:00,60,18.45,1364.5166666666667,25,1,21,0,23.33333333333333,0.0,91.0,10.0,0.0
2019-06-18 22:00:00,44,16.954545454545453,1460.7727272727273,25,1,22,0,23.33333333333333,0.0,91.0,9.97,2.4135
2019-06-18 23:00:00,23,16.73913043478261,1356.8260869565217,25,1,23,0,23.33333333333333,0.0,91.0,10.0,4.827
2019-06-19 00:00:00,5,22.6,2240.2,25,2,0,0,23.33333333333333,0.0,88.0,10.0,4.827
2019-06-19 01:00:00,2,21.0,2067.5,25,2,1,0,23.055555555555557,0.0,89.0,9.97,4.827
2019-06-19 02:00:00,4,13.0,2642.75,25,2,2,0,22.777777777777782,0.0,90.0,10.0,0.0
2019-06-19 03:00:00,15,10.2,2105.6,25,2,3,0,22.777777777777782,0.0,87.0,10.0,8.045
2019-06-19 04:00:00,17,8.411764705882353,1309.3529411764705,25,2,4,0,22.777777777777782,0.0,87.0,9.97,4.0225
2019-06-19 05:00:00,28,8.107142857142858,1113.5357142857142,25,2,5,0,22.777777777777782,0.0,87.0,10.0,0.0
2019-06-19 06:00:00,21,6.190476190476191,1025.5714285714287,25,2,6,0,22.777777777777782,0.0,87.0,10.0,4.827
2019-06-19 07:00:00,41,15.146341463414634,1282.1951219512196,25,2,7,0,23.333333333333336,0.0,84.5,9.97,9.654
2019-06-19 08:00:00,44,6.295454545454546,731.8409090909091,25,2,8,0,24.62962962962963,0.0,80.0,10.0,6.436
2019-06-19 09:00:00,60,8.033333333333333,943.6833333333333,25,2,9,0,25.555555555555557,0.0,77.33333333333333,10.0,8.581333333333333
2019-06-19 10:00:00,55,13.290909090909091,1633.3818181818183,25,2,10,0,27.40740740740741,0.0,70.0,9.98,11.799333333333333
2019-06-19 11:00:00,61,11.672131147540984,1605.344262295082,25,2,11,0,28.88888888888889,0.0,63.0,10.0,12.872
2019-06-19 12:00:00,77,14.714285714285714,1843.7402597402597,25,2,12,0,30.0,0.0,57.0,10.0,18.503500000000006
2019-06-19 13:00:00,97,12.154639175257731,1301.2164948453608,25,2,13,0,30.277777777777782,0.0,55.0,9.97,14.481
2019-06-19 14:00:00,61,14.049180327868852,1507.27868852459,25,2,14,0,30.555555555555557,0.0,55.0,10.0,22.526
2019-06-19 15:00:00,96,15.84375,1826.1666666666667,25,2,15,0,29.444444444444446,0.0,57.0,10.0,22.526
2019-06-19 16:00:00,100,14.6,1500.34,25,2,16,0,28.33333333333333,0.8466666666666667,59.33333333333334,9.98,19.84433333333333
2019-06-19 17:00:00,75,10.12,980.4133333333333,25,2,17,0,26.38888888888889,1.6933333333333334,71.0,10.0,17.698999999999995
2019-06-19 18:00:00,42,14.833333333333334,2471.9761904761904,25,2,18,0,24.166666666666664,2.54,79.5,10.0,10.4585
2019-06-19 19:00:00,87,13.413793103448276,1528.2528735632184,25,2,19,0,23.703703703703702,16.51,83.0,9.98,9.117666666666667
2019-06-19 20:00:00,74,14.45945945945946,1395.0945945945946,25,2,20,0,23.88888888888889,30.48,82.0,8.0,14.481
2019-06-19 21:00:00,39,13.153846153846153,1666.5384615384614,25,2,21,0,23.055555555555557,2.54,82.5,10.0,12.872
2019-06-19 22:00:00,40,15.15,1673.275,25,2,22,0,22.5,0.0,83.75,9.985,12.872
2019-06-19 23:00:00,21,17.19047619047619,2604.809523809524,25,2,23,0,21.66666666666667,0.0,87.0,10.0,12.872
2019-06-20 00:00:00,10,14.2,2264.9,25,3,0,0,21.11111111111111,0.0,87.0,10.0,16.09
2019-06-20 01:00:00,6,36.333333333333336,3132.3333333333335,25,3,1,0,21.11111111111111,0.0,85.5,9.97,14.481
2019-06-20 02:00:00,5,12.0,2809.4,25,3,2,0,20.555555555555557,0.0,87.0,10.0,9.654
2019-06-20 03:00:00,26,7.038461538461538,1305.1153846153845,25,3,3,0,20.555555555555557,0.0,87.0,10.0,12.872
2019-06-20 04:00:00,29,7.793103448275862,1156.103448275862,25,3,4,0,20.555555555555557,0.0,87.0,9.98,9.653999999999998
2019-06-20 05:00:00,32,5.78125,1126.9375,25,3,5,0,20.555555555555557,0.0,90.0,10.0,9.654
2019-06-20 06:00:00,44,9.295454545454545,1134.0681818181818,25,3,6,0,21.11111111111111,0.0,87.5,10.0,8.849499999999997
2019-06-20 07:00:00,52,8.346153846153847,1028.4615384615386,25,3,7,0,21.666666666666664,0.0,87.0,9.97,12.872
2019-06-20 08:00:00,74,8.932432432432432,920.5540540540541,25,3,8,0,22.962962962962962,0.0,81.33333333333333,10.0,16.626333333333335
2019-06-20 09:00:00,61,13.655737704918034,1768.8196721311476,25,3,9,0,23.33333333333333,0.0,77.5,10.0,19.308
2019-06-20 10:00:00,96,11.208333333333334,1489.8645833333333,25,3,10,0,24.074074074074073,0.0,72.33333333333333,9.98,20.917
2019-06-20 11:00:00,104,11.14423076923077,1310.875,25,3,11,0,25.277777777777782,0.0,66.5,10.0,31.3755
2019-06-20 12:00:00,106,13.38679245283019,1516.9056603773586,25,3,12,0,24.444444444444446,0.0,64.0,10.0,25.744
2019-06-20 13:00:00,100,11.38,1505.78,25,3,13,0,24.074074074074073,0.0,64.0,9.98,28.425666666666668
2019-06-20 14:00:00,107,14.102803738317757,1769.1121495327102,25,3,14,0,24.62962962962963,0.0,62.66666666666666,10.0,30.034666666666666
2019-06-20 15:00:00,114,15.403508771929825,1564.6315789473683,25,3,15,0,25.0,0.0,60.0,10.0,32.18
2019-06-20 16:00:00,102,10.970588235294118,1160.5686274509803,25,3,16,0,25.555555555555557,0.0,58.0,9.97,28.962
2019-06-20 17:00:00,113,14.212389380530974,1550.3362831858408,25,3,17,0,25.555555555555557,0.0,58.0,10.0,25.744
2019-06-20 18:00:00,92,19.630434782608695,2100.3260869565215,25,3,18,0,24.444444444444446,0.0,62.0,10.0,20.916999999999998
2019-06-20 19:00:00,76,14.276315789473685,1463.3815789473683,25,3,19,0,24.166666666666664,0.0,63.0,9.97,17.699
2019-06-20 20:00:00,86,15.465116279069768,1973.860465116279,25,3,20,0,21.66666666666667,0.0,73.0,10.0,12.872
2019-06-20 21:00:00,71,15.47887323943662,1664.605633802817,25,3,21,0,21.11111111111111,0.0,71.0,10.0,12.872
2019-06-20 22:00:00,67,13.35820895522388,1459.8208955223881,25,3,22,0,20.833333333333336,0.0,72.0,9.97,12.872
2019-06-20 23:00:00,51,14.196078431372548,943.1372549019608,25,3,23,0,20.0,0.0,76.0,10.0,11.263
2019-06-21 00:00:00,18,15.777777777777779,1716.3333333333333,25,4,0,0,18.88888888888889,0.0,78.0,10.0,9.654
2019-06-21 01:00:00,1,9.0,1239.0,25,4,1,0,18.61111111111111,0.0,79.5,9.97,8.849499999999997
2019-06-21 02:00:00,4,10.5,2450.0,25,4,2,0,18.33333333333333,0.0,81.0,10.0,8.045
2019-06-21 03:00:00,14,7.5,1391.857142857143,25,4,3,0,18.33333333333333,0.0,84.0,10.0,8.045
2019-06-21 04:00:00,29,10.89655172413793,968.1724137931035,25,4,4,0,17.777777777777782,0.0,85.5,9.97,8.849499999999997
2019-06-21 05:00:00,27,11.148148148148149,1232.5925925925926,25,4,5,0,17.777777777777782,0.0,87.0,10.0,4.827
2019-06-21 06:00:00,30,12.9,1151.3666666666666,25,4,6,0,19.444444444444443,0.0,79.0,10.0,8.045
2019-06-21 07:00:00,44,15.772727272727273,1600.6818181818182,25,4,7,0,20.277777777777782,0.0,75.0,9.97,6.436
2019-06-21 08:00:00,66,10.030303030303031,1195.469696969697,25,4,8,0,22.222222222222218,0.0,66.0,10.0,8.045
2019-06-21 09:00:00,84,12.071428571428571,1688.6666666666667,25,4,9,0,23.88888888888889,0.0,58.0,10.0,0.0
2019-06-21 10:00:00,60,10.4,1382.2333333333333,25,4,10,0,24.166666666666664,0.0,56.0,9.97,0.0
2019-06-21 11:00:00,110,18.59090909090909,2433.009090909091,25,4,11,0,26.66666666666667,0.0,47.0,10.0,0.0
2019-06-21 12:00:00,136,18.191176470588236,2438.345588235294,25,4,12,0,27.777777777777782,0.0,42.0,10.0,0.0
2019-06-21 13:00:00,144,15.027777777777779,1913.048611111111,25,4,13,0,28.055555555555557,0.0,43.0,9.97,6.436
2019-06-21 14:00:00,123,17.78048780487805,1520.0,25,4,14,0,27.777777777777782,0.0,44.0,10.0,11.263
2019-06-21 15:00:00,170,13.670588235294117,1566.7058823529412,25,4,15,0,27.222222222222218,0.0,44.0,10.0,12.872
2019-06-21 16:00:00,106,16.79245283018868,1442.4245283018868,25,4,16,0,27.5,0.0,45.5,9.97,12.0675
2019-06-21 17:00:00,75,13.773333333333333,1114.2266666666667,25,4,17,0,27.222222222222218,0.0,51.0,10.0,11.263
2019-06-21 18:00:00,84,14.214285714285714,1386.2261904761904,25,4,18,0,26.11111111111111,15.24,56.0,10.0,20.1125
2019-06-21 19:00:00,101,14.148514851485148,1461.1782178217823,25,4,19,0,23.703703703703702,30.48,71.66666666666667,6.313333333333333,19.84433333333333
2019-06-21 20:00:00,37,8.783783783783784,910.4594594594595,25,4,20,0,21.38888888888889,38.1,87.0,6.0,26.5485
2019-06-21 21:00:00,12,9.75,939.75,25,4,21,0,21.11111111111111,2.54,87.0,10.0,33.789
2019-06-21 22:00:00,33,14.333333333333334,1830.7575757575758,25,4,22,0,21.11111111111111,1.27,85.5,9.97,24.135
2019-06-21 23:00:00,47,21.5531914893617,1834.7021276595744,25,4,23,0,21.11111111111111,0.0,84.0,10.0,8.045
2019-06-22 00:00:00,12,11.916666666666666,1175.6666666666667,25,5,0,0,21.11111111111111,0.0,87.0,10.0,0.0
2019-06-22 01:00:00,4,36.75,1612.75,25,5,1,0,20.833333333333336,0.0,87.0,9.97,4.0225
2019-06-22 02:00:00,9,6.888888888888889,770.5555555555555,25,5,2,0,20.0,0.0,90.0,10.0,8.045
